year,reporting_org_ref,value_usd
2016,GB-CHC-1122299,22213.0892559425
2015,GB-CHC-1122299,85057.6162075735
2014,GB-CHC-1122299,66343.9741268349
2013,GB-CHC-1122299,12180.6113135139
2018,ET-MOT-020/4/007,477467.9065543
2019,GB-CHC-1053389,1355830.82767621
2018,GB-CHC-1053389,1657459.19820356
2017,GB-CHC-1053389,1004385.3748744
2020,NL-KVK-41198677,10382430.0499614
2019,NL-KVK-41198677,23040522.9546722
2018,NL-KVK-41198677,16850559.8309511
2017,NL-KVK-41198677,14516375.7702256
2016,NL-KVK-41198677,10111905.7409086
2020,AT-UID-U74408937,197835.458054516
2019,AT-UID-U74408937,133746.147799139
2019,GB-COH-02622374,808457.006402698
2018,GB-COH-02622374,462804.24854279
2020,GB-COH-02863827,22085998536.1892
2019,GB-COH-02863827,14097851006.6455
2018,GB-COH-02863827,1573206044.86609
2019,US-EIN-300108263,148869321
2018,US-EIN-300108263,16315841
2017,US-EIN-300108263,13210767
2016,US-EIN-300108263,6332322
2015,US-EIN-300108263,8559516
2014,US-EIN-300108263,6079441
2013,US-EIN-300108263,5209500
2012,US-EIN-300108263,3212601
2011,US-EIN-300108263,2317350
2010,US-EIN-300108263,3291955
2009,US-EIN-300108263,1455277
2008,US-EIN-300108263,1008543
2007,US-EIN-300108263,629653
2006,US-EIN-300108263,649284
2005,US-EIN-300108263,850878
2004,US-EIN-300108263,58162
2003,US-EIN-300108263,2450
2020,TZ-TRA-102-316-134,116945051435.514
2019,TZ-TRA-102-316-134,903825987804.982
2018,TZ-TRA-102-316-134,238354255242.05
2020,TZ-TRA-www.idydc.or.tz,285717723580.867
2020,NL-KVK-08134161,7756050.24955997
2019,NL-KVK-08134161,13204052.7488425
2018,NL-KVK-08134161,6433337.59545958
2017,NL-KVK-08134161,1587415.13350949
2019,GB-COH-7207947,41213.1189173666
2015,GB-CHC-1104287,83570.1302290357
2014,GB-CHC-1104287,125216.277648855
2013,GB-CHC-1104287,29574.4173107735
2018,DK-CVR-20074035,18310699.2239151
2016,GB-SC-037597,50614.5894662536
2015,GB-SC-037597,67900.9259043615
2014,GB-SC-037597,18453.5892538168
2020,GB-CHC-1135156,32241.016824852
2019,GB-CHC-1135156,21995.2851449291
2020,GB-CHC-290836,509168.069489692
2019,GB-CHC-290836,390902.581612894
2018,GB-CHC-290836,305102.83938915
2016,GB-CHC-290836,145060.804941057
2015,GB-CHC-290836,510625.754657013
2014,GB-CHC-290836,554844.796462125
2013,GB-CHC-290836,583992.306106353
2012,GB-CHC-290836,26104.1159147723
2015,KE-NGC-9381,79519.0810547727
2018,GB-CHC-1142476,16429.9883212107
2017,GB-CHC-1142476,23000.2951305495
2016,GB-CHC-1142476,19319.5989305842
2015,GB-CHC-1142476,541.18954895437
2018,NL-KVK-24365461,85190.7362889048
2019,AF-MOE-1212,690497
2018,AF-MOE-1212,1014183
2017,AF-MOE-1212,1650158
2016,AF-MOE-1212,1752392.67008626
2015,AF-MOE-1212,5622
2019,BE-BCE_KBO-0474912493,279426.695908091
2018,BE-BCE_KBO-0474912493,385723.970295735
2017,BE-BCE_KBO-0474912493,320592.665127761
2020,AM-SRALE-222.160.00823,77910.2782158075
2019,AM-SRALE-222.160.00823,62601.9298833722
2019,NL-KVK-27293385,476806.823231896
2018,NL-KVK-27293385,370472.888576645
2017,NL-KVK-27293385,82061.8461249654
2016,NL-KVK-27293385,90407.7430507524
2020,GB-COH-OC350651,402810.316495191
2019,GB-COH-OC350651,913354.601264382
2018,GB-COH-OC350651,506506.931976547
2019,HK-CR-1494242,6008382.81908603
2018,HK-CR-1494242,3819369.72408187
2017,HK-CR-1494242,2058551.48666639
2016,HK-CR-1494242,1037270.37024458
2020,MW-MRA-20123139,12710084.7181267
2019,MW-MRA-20123139,7480670.03765702
2018,MW-MRA-20123139,10911.1532228389
2019,NL-KVK-41201198,30509.1629350715
2018,NL-KVK-41201198,1013164.69533598
2017,NL-KVK-41201198,1162104.98749522
2016,NL-KVK-41201198,1186443.1282049
2017,GB-COH-07629751,6351.08905555017
2016,GB-COH-07629751,53205.9334248674
2015,GB-COH-07629751,75656.0739807418
2014,GB-COH-07629751,42666.1741749853
2013,GB-COH-07629751,13182.0458095691
2016,GB-CHC-1096908,35887.1622419055
2015,GB-CHC-1096908,57790.7002167799
2014,GB-CHC-1096908,47595.8501211098
2013,GB-CHC-1096908,22724.0591870072
2019,GB-COH-353570,6866.03048401069
2018,GB-COH-353570,358230.955030474
2017,GB-COH-353570,239031.145528758
2016,GB-COH-353570,234669.601520694
2015,GB-COH-353570,162391.351614038
2014,GB-COH-353570,95838.3768317674
2020,NL-KVK-41201806,862922.113743907
2019,NL-KVK-41201806,2009718.53766195
2018,NL-KVK-41201806,1838117.17840809
2017,NL-KVK-41201806,1854694.59810233
2016,NL-KVK-41201806,1645644.13020602
2018,UG-NGB-63360,337361.718167506
2017,UG-NGB-63360,333329.141454045
2016,UG-NGB-63360,584331.216496614
2015,UG-NGB-63360,70823.4279968238
2020,GB-COH-4884328,141213.592572759
2019,GB-COH-4884328,252336.31758396
2018,GB-COH-4884328,53613.3044931428
2016,GB-COH-4884328,109159.357726256
2015,GB-COH-4884328,40864.2494751195
2013,GB-COH-4884328,10168.7865018913
2019,BE-BCE_KBO-0409597544,60679.8204640665
2018,BE-BCE_KBO-0409597544,190755.265603366
2017,BE-BCE_KBO-0409597544,150702.727076568
2020,XM-DAC-45001,31174757
2019,XM-DAC-45001,78992324
2018,XM-DAC-45001,55550384.48
2017,XM-DAC-45001,44100064.36
2020,GB-COH-06274284,4409535.84098464
2019,GB-COH-06274284,2057360.45089774
2018,GB-COH-06274284,203885.304985515
2020,GB-CHC-1175658,284477.334030752
2019,BE-BCE_KBO-0462279234,1188485.43356293
2018,BE-BCE_KBO-0462279234,1151119.8577895
2017,BE-BCE_KBO-0462279234,1180633.04537556
2019,NL-KVK-34370207,279073.363752652
2018,NL-KVK-34370207,275342.160961419
2017,NL-KVK-34370207,227875.725280901
2016,NL-KVK-34370207,220892.182656598
2019,BE-BCE_KBO-0406694670,5087116.28977632
2018,BE-BCE_KBO-0406694670,4584289.48395978
2017,BE-BCE_KBO-0406694670,4872765.29177469
2018,NL-KVK-66926262,192619.528581507
2017,NL-KVK-66926262,58840.5778337197
2017,NL-KVK-41172933,45183.91431262
2016,NL-KVK-41172933,888462.125966237
2020,GB-EDU-133784,138155.270835433
2019,GB-EDU-133784,499606.300780794
2019,US-EIN-522112460,6223421.92083552
2019,NG-CAC-495140,387495791841.975
2018,NG-CAC-495140,7629180211.43158
2017,NG-CAC-495140,6530125524.43785
2016,NG-CAC-495140,637533217.146218
2018,NL-KVK-41201644,945942.863258339
2017,NL-KVK-41201644,1582868.5710915
2016,NL-KVK-41201644,1224075.38626702
2013,47111,23630767
2012,47111,45472812
2011,47111,25890987
2010,47111,3249000
2020,GB-COH-1123241,224988.905959096
2019,GB-COH-1123241,51558.48100209
2020,NL-KVK-41169658,351700.710465625
2019,NL-KVK-41169658,412100.846673306
2018,NL-KVK-41169658,157790.352832159
2015,GB-CHC-800672,63357.8850412292
2014,GB-CHC-800672,442448.950231356
2013,GB-CHC-800672,367751.365546829
2012,GB-CHC-800672,288516.363006128
2011,GB-CHC-800672,72313.4095177547
2004,GB-CHC-800672,809.244961392014
2018,TZ-TRA-121-406-209,307213399166.139
2017,NL-KVK-855689493,4360781.3000878
2020,GB-COH-11373728,1782386.85748773
2020,ZA-PBO-064-502,932014.737189938
2019,ZA-PBO-064-502,2371015.64159306
2018,ZA-PBO-064-502,2549848.09886774
2017,ZA-PBO-064-502,722369.344595997
2016,ZA-PBO-064-502,556175.024773873
2019,XI-IATI-FIABEL,167321.9476591
2018,XI-IATI-FIABEL,316825.619534576
2017,XI-IATI-FIABEL,162992.540307882
2019,BE-BCE_KBO-0662878501,4970508.05931691
2018,BE-BCE_KBO-0662878501,4676732.64748626
2017,BE-BCE_KBO-0662878501,4496505.17003033
2019,GB-CHC-213251,141106.822621738
2018,GB-CHC-213251,242845.2139936
2017,GB-CHC-213251,341072786.401883
2016,GB-CHC-213251,401759134.830822
2015,GB-CHC-213251,1048042717.87365
2014,GB-CHC-213251,1307529466.58213
2013,GB-CHC-213251,43119496.0970102
2016,KE-NCB-9381,218307.394728446
2015,KE-NCB-9381,186593.210819087
2014,KE-NCB-9381,16110.3827746623
2013,KE-NCB-9381,27445.3550046076
2019,NL-KVK-41207580,378412.584480993
2018,NL-KVK-41207580,537835.291922423
2017,NL-KVK-41207580,659157.521870608
2016,NL-KVK-41207580,904049.416713385
2018,US-EIN-58-1454716,416126
2017,US-EIN-58-1454716,513525.088683176
2014,GB-CHC-1102028,50725.4807880211
2013,GB-CHC-1102028,63551.1536812295
2012,GB-CHC-1102028,110136.925304404
2019,BE-BCE_KBO-0451857573,925710.436569373
2018,BE-BCE_KBO-0451857573,937621.074419831
2017,BE-BCE_KBO-0451857573,945462.041366998
2019,CH-FDJP-CHE110141200,51689878.6163199
2018,CH-FDJP-CHE110141200,44117991.2508187
2020,GB-CHC-326859,70935.2419454979
2019,GB-CHC-326859,91417.7653927493
2018,GB-CHC-326859,82440.5488492488
2016,GB-CHC-326859,13909.8382084178
2015,GB-CHC-326859,40999.8985479227
2014,GB-CHC-326859,39021.2808050499
2013,GB-CHC-326859,46111.8334548997
2016,GB-CHC-287287,1008898.78015104
2015,GB-CHC-287287,976134.296956137
2018,US-EIN-26-3933134,35010.7
2019,NL-KVK-34271281,124403.572572242
2018,NL-KVK-34271281,2451196.44418184
2017,NL-KVK-34271281,1553904.47275362
2019,GB-CHC-1171353,9331999.09222669
2018,GB-CHC-1171353,17567817.1778896
2017,GB-CHC-1171353,13354894782.45
2016,GB-CHC-1171353,14450897.9649221
2015,GB-CHC-1171353,1823331.91868125
2017,GB-CHC-254781,51909.3199646463
2016,GB-CHC-254781,108428.404407961
2015,GB-CHC-254781,103402.260106799
2014,GB-CHC-254781,33054.8291691133
2013,GB-CHC-254781,63500.3401128476
2012,GB-CHC-254781,60640.0011485317
2011,GB-CHC-254781,15294.3229590151
2019,BE-BCE_KBO-0446340550,372249.04224859
2018,BE-BCE_KBO-0446340550,305462.603002444
2017,BE-BCE_KBO-0446340550,374799.831586621
2019,US-EIN-03-041973,352179.956241545
2018,US-EIN-03-041973,333731.146114485
2017,US-EIN-03-041973,353587.369918299
2016,US-EIN-03-041973,306615.495198364
2020,XM-DAC-47058,12535971.3647081
2019,XM-DAC-47058,42218868.4606888
2018,XM-DAC-47058,6135710.37195785
2017,XM-DAC-47058,1290570.87673167
2016,XM-DAC-47058,44466024.3346026
2020,MZ-NUIT-700098168,1523968.04546355
2019,MZ-NUIT-700098168,1949096.36288486
2018,MZ-NUIT-700098168,1687476.88070214
2017,MZ-NUIT-700098168,143027.109477746
2020,GB-CHC-1038860,81935934.3663019
2019,GB-CHC-1038860,213689136788099
2018,GB-CHC-1038860,147041295468714
2017,GB-CHC-1038860,59853651815799.8
2016,GB-CHC-1038860,27883663514.4764
2020,US-EIN-27-1414646,8503528.12430856
2019,US-EIN-27-1414646,11717224.3373652
2018,US-EIN-27-1414646,9396587.83475971
2017,US-EIN-27-1414646,3336857.91206966
2016,US-EIN-27-1414646,4738414.62092758
2015,US-EIN-27-1414646,450717.314949485
2020,NL-KVK-56484038,3500646.55859666
2019,NL-KVK-56484038,6408277.38053876
2018,NL-KVK-56484038,7429061.8314018
2017,NL-KVK-56484038,15069979.6011718
2016,NL-KVK-56484038,13253740.7917507
2020,TZ-BRLA-36057,8346391.38411673
2019,TZ-BRLA-36057,12761006.1663366
2018,TZ-BRLA-36057,43243331286.6888
2020,FI-PRO-0998454-4,81520.5479929344
2019,FI-PRO-0998454-4,414621.114143879
2020,KE-KRA-P000634725S,254684.777119958
2019,KE-KRA-P000634725S,10607.6288144402
2020,GB-SC-SC035314,19022.4826342457
2019,GB-SC-SC035314,67928.0552034718
2018,GB-SC-SC035314,16625.3784406728
2014,GB-SC-SC035314,53850.2339254257
2016,GB-CHC-1071660,15241.2465018416
2015,GB-CHC-1071660,45035.8703253201
2014,GB-CHC-1071660,60504.9031525249
2013,GB-CHC-1071660,30228.5948593874
2020,NL-KVK-27302841,7754812.45377632
2019,NL-KVK-27302841,1710588.86927475
2018,NL-KVK-27302841,11566264.132365
2017,NL-KVK-27302841,31033779.0157953
2016,NL-KVK-34200988,336231.587994371
2020,GB-CHC-1112734,129912.647609093
2019,GB-CHC-1112734,83174.3038129638
2018,GB-CHC-1112734,29020.688060585
2017,GB-CHC-1112734,213524.279383887
2016,GB-CHC-1112734,216847.754829256
2015,GB-CHC-1112734,134305.969866566
2014,GB-CHC-1112734,64202.9877128596
2013,GB-CHC-1112734,19113.4192303347
2020,MM-MHA-1/Local/0047,194779.539682787
2019,MM-MHA-1/Local/0047,261855.249665335
2018,MM-MHA-1/Local/0047,100374.358048383
2018,US-EIN-522044704,256925.51
2017,US-EIN-522044704,1033100.63
2016,US-EIN-522044704,1518990.99
2014,US-EIN-522044704,4611410.41
2013,US-EIN-522044704,3032123.02
2019,BE-BCE_KBO-0448755949,512935.199130458
2018,BE-BCE_KBO-0448755949,536073.448773166
2017,BE-BCE_KBO-0448755949,458702.262464579
2019,DK-CVR-63407216,82677645.2169047
2018,DK-CVR-63407216,610679299.323717
2018,IQ-NGO-1Z2634,256164.3
2015,GB-CHC-293734,2930.43997544754
2014,GB-CHC-293734,21628.7455541691
2012,GB-CHC-293734,949.401689308694
2013,GB-COH-RC000346,31031377.0051604
2020,GB-COH-07291220,176353.669148488
2019,GB-COH-07291220,166995.754382959
2018,GB-COH-07291220,12013.303220835
2020,NL-KVK-27189542,3930362.0172451
2019,NL-KVK-27189542,5503710.79960145
2018,NL-KVK-27189542,3651840.86399872
2017,NL-KVK-27189542,4749968.87864587
2016,NL-KVK-27189542,5511392.28992729
2015,NL-KVK-27189542,300401.377144553
2018,NL-KVK-41210820,1254158.76937595
2017,NL-KVK-41210820,1293582.52372665
2016,NL-KVK-41210820,2212365.8966376
2020,GB-GOV-10,92372800.6844389
2019,GB-GOV-10,147855481.22491
2018,GB-GOV-10,120750125.538563
2017,GB-GOV-10,65661621.8347228
2016,GB-GOV-10,29821618.8547796
2015,GB-GOV-10,26080042.5866843
2014,GB-GOV-10,22366394.8719965
2013,GB-GOV-10,7435.09451080859
2018,XM-DAC-1409,9584026.19
2017,XM-DAC-1409,15474746.2
2016,XM-DAC-1409,21621355.52
2015,XM-DAC-1409,25124150.69
2014,XM-DAC-1409,16034132.27
2013,XM-DAC-1409,11964234.7
2012,XM-DAC-1409,6208916.36
2011,XM-DAC-1409,2926428.4
2010,XM-DAC-1409,1357297
2009,XM-DAC-1409,349986.5
2020,KE-RCO-CPR/2011/63463,497923.509979925
2019,KE-RCO-CPR/2011/63463,873742.471950331
2020,DK-CVR-88136411,71533488.7435
2019,DK-CVR-88136411,408416564.326442
2018,DK-CVR-88136411,273489273.312191
2020,CA-CRA_ACR-119075091,174513.302225017
2019,CA-CRA_ACR-119075091,207619.801977467
2018,CA-CRA_ACR-119075091,34953.5173706657
2020,GH-DSW-1103,2184008.1073591
2019,GH-DSW-1103,2543626.10849279
2018,GH-DSW-1103,1348261.42470833
2014,GB-CHC-1087997,1360000
2016,DE-AG-VR7795,1621216.64391983
2015,DE-AG-VR7795,3727685.02648658
2014,DE-AG-VR7795,2826919.71967352
2018,YE-MSAL-473-2001,253916.672164204
2020,GB-COH-08567792,266683.564254624
2019,GB-COH-08567792,55944.6395663928
2020,NL-KVK-34176587,1502.85028715033
2019,NL-KVK-34176587,965046.320670974
2018,NL-KVK-34176587,60858.7479843164
2020,GB-CHC-265464,824694.413434472
2019,GB-CHC-265464,2275539.78511424
2018,GB-CHC-265464,1922695.6482562
2017,GB-CHC-265464,2238734.27774413
2016,GB-CHC-265464,453484.875462032
2015,GB-CHC-265464,278386.104379637
2014,GB-CHC-265464,322931.254914269
2013,GB-CHC-265464,1240742.68075984
2012,GB-CHC-265464,768674.84960081
2011,GB-CHC-265464,82314.6913059544
2010,GB-CHC-265464,57936.1987079
2020,GB-CHC-1065705,90595.1158634813
2019,GB-CHC-1065705,19574.6801923439
2017,GB-CHC-1065705,44275.5293085545
2016,GB-CHC-1065705,76174.502971586
2015,GB-CHC-1065705,87901.7472475777
2014,GB-CHC-1065705,131744.319406929
2013,GB-CHC-1065705,165021.042619094
2012,GB-CHC-1065705,130661.091023879
2020,GH-DSW-2046,1293361.05746713
2019,GH-DSW-2046,6174244.77852176
2018,GH-DSW-2046,5037245.49378337
2017,GH-DSW-2046,4691557.1486415
2020,US-EIN-522043740,8307144.27
2019,US-EIN-522043740,9837502.99
2018,US-EIN-522043740,11335974.84
2017,US-EIN-522043740,6097917.53
2016,US-EIN-522043740,5096470.58
2015,US-EIN-522043740,6956482.12
2014,US-EIN-522043740,5054840.37
2019,NP-IRD-302274734,218225.601654084
2018,NP-IRD-302274734,376322.856492216
2017,NP-IRD-302274734,157704.603008591
2019,NL-KVK-27195046,3455827.67317398
2018,NL-KVK-27195046,4051045.83493121
2017,NL-KVK-27195046,3981147.61125341
2016,NL-KVK-27195046,596717.310587547
2015,NL-KVK-27195046,521639.101812058
2020,GB-CHC-229476,29061494.2920701
2019,GB-CHC-229476,52069996.3157158
2018,GB-CHC-229476,7353273.98781663
2017,GB-CHC-229476,2494945.14470986
2016,GB-CHC-229476,950123.062326511
2014,GB-CHC-229476,56387130
2013,GB-CHC-229476,69921716
2012,GB-CHC-229476,67243106
2012,NP-DAO-27-689/063/064,6015.40910345989
2020,GB-CHC-1076235,814779.952916577
2019,GB-CHC-1076235,129672.077440578
2017,GB-CHC-1076235,3730914.78104618
2016,GB-CHC-1076235,10979782.9114833
2015,GB-CHC-1076235,9775305.92168475
2014,GB-CHC-1076235,11053014.5638432
2013,GB-CHC-1076235,14325187.4514959
2012,GB-CHC-1076235,9049577.91081208
2011,GB-CHC-1076235,169870.993478742
2020,GB-COH-07840888,31650.2960918713
2019,GB-COH-07840888,152952.57344796
2018,GB-COH-07840888,95762.2696528131
2017,GB-COH-07840888,86302.9517307445
2020,KE-RCO-270901,1121692.08054062
2019,KE-RCO-270901,5570679.93721838
2018,KE-RCO-270901,2633370.70936181
2017,KE-RCO-270901,2119168.28460011
2020,GB-COH-1364201,25083699.9270173
2019,GB-COH-1364201,20347216.1818303
2018,GB-COH-1364201,14467420.4262048
2017,GB-COH-1364201,15416679.6187621
2016,GB-COH-1364201,14056271.5936335
2015,GB-COH-1364201,16225042.0006351
2014,GB-COH-1364201,936745.358816499
2013,GB-COH-1364201,5983400.91500431
2012,GB-COH-1364201,501792.338326001
2015,GB-CHC-1070684,86194.4545488486
2014,GB-CHC-1070684,80640.9485277451
2013,GB-CHC-1070684,145714.686526147
2012,GB-CHC-1070684,10582.9299959673
2012,GB-CHC-291167,24352.153330768
2014,FI-PRO-143138,72995.8105521019
2013,FI-PRO-143138,4802450.98062426
2020,XI-IATI-OCHASDC,5555555
2019,XI-IATI-OCHASDC,5438988
2017,XI-IATI-OCHASDC,1991832
